config,de,dr,run,AoA,AoS,V,Re,CL,CD,CM25c,CYaw,eps_total,eps_sb,eps_wb0
de0dr0_extra,0,0,62,13.703206321245343,0,40.3700340447345,,1.2495736554183965,0.1860491966215328,-0.560034167192323,0.0044515938378013,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,63,13.703206321245343,0,40.3700340447345,,1.2495736554183965,0.1860491966215328,-0.560034167192323,0.0044515938378013,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,64,11.645388263549428,0,40.364120919670114,,1.134372612219808,0.14567348413656275,-0.483770734999818,0.0066099594629936,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,65,14.727830002260212,0,40.36617952047423,,1.2979043770013583,0.20735760078106336,-0.5872903855828477,0.0032307088346194,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,66,10.620698846493097,0,40.37466574574648,,1.0869131135779142,0.12922696393984523,-0.4286953516039519,0.0067969603813582,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,67,12.673491938751482,0,40.37172123107951,,1.1876011858294624,0.16461820180332898,-0.5308394414958859,0.0067886328151439,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,68,12.673491938751482,0,40.37172123107951,,1.1876011858294624,0.16461820180332898,-0.5308394414958859,0.0067886328151439,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0,0,0,69,0.18549573114856813,0,20.190958588519106,,0.2257418147175528,0.05997494693786299,-0.043019921061469624,0.0105480986395824,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,70,0.18142968691137557,0,40.37767812461572,,0.2772671537845713,0.05450503198431042,-0.17436760117108172,0.0111000641004775,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,71,0.19549573114856814,0,20.194287606336346,,0.1753826973517128,0.06189894774659349,0.12093423453722847,0.0098807673348649,0.0098256183047463,0.0081563960825241,0.0016692222222222
