config,de,dr,run,AoA,AoS,V,Re,CL,CD,CM25c,CYaw,eps_total,eps_sb,eps_wb0
dem5dr0,-5,0,43,-5.002,0,20.190525360892142,,-0.37439144770771093,0.07019896419279183,0.306216742418465,0.0099994109019329,0.009825618304746351,0.00815639608252413,0.0016692222222222221
dem5dr0,-5,0,44,-0.006,0,20.188988701512795,,0.1736225397750488,0.06018797729169534,0.118149045606834,0.0096179312852349,0.009825618304746351,0.00815639608252413,0.0016692222222222221
dem5dr0,-5,0,45,8.0,0,20.187195923297363,,0.9535042066036865,0.09545716724437331,-0.166459715528388,0.0086490865646109,0.009825618304746351,0.00815639608252413,0.0016692222222222221
dem5dr0,-5,0,46,8.0,0,40.37397432251885,,0.9590759412448849,0.088537788694262,-0.179722427376952,0.0079573885860074,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,47,-5.001,0,40.368183925223875,,-0.38258748566012246,0.06471397587030855,0.315102819642256,0.0089736989587226,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,48,-0.006,0,40.384688436905684,,0.18390555259157199,0.0536708455739777,0.123604896026007,0.010575681972671,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,49,-0.006,0,40.384688436905684,,0.18390555259157199,0.0536708455739777,0.123604896026007,0.010575681972671,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,50,8.0,0,40.37397432251885,,0.9590759412448849,0.088537788694262,-0.179722427376952,0.0079573885860074,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,51,-5.001,0,40.368183925223875,,-0.38258748566012246,0.06471397587030855,0.315102819642256,0.0089736989587226,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,52,-5.001,0,40.368183925223875,,-0.38258748566012246,0.06471397587030855,0.315102819642256,0.0089736989587226,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,53,8.0,0,40.37397432251885,,0.9590759412448849,0.088537788694262,-0.179722427376952,0.0079573885860074,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,54,0.005,0,40.388547470001086,,0.18504215852582095,0.054394413287007774,0.123541261100991,0.0087194351440414,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,58,10.0,0,40.374665745746476,,1.0869131135779142,0.11861230385410203,-0.427681458926133,0.0067969603813582,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,59,14.0,0,40.36617952047423,,1.2979043770013583,0.19276260000279158,-0.586101497422095,0.0032307088346194,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,60,12.0,0,40.37172123107951,,1.1876011858294624,0.15212110832281198,-0.529739312908362,0.0067886328151439,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,61,11.0,0,40.364120919670114,,1.134372612219808,0.1341975950655929,-0.482716512910539,0.0066099594629936,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,62,13.0,0,40.3700340447345,,1.2495736554183965,0.17242503626139338,-0.558885501065207,0.0044515938378013,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,63,13.0,0,40.3700340447345,,1.2495736554183965,0.17242503626139338,-0.558885501065207,0.0044515938378013,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,64,11.0,0,40.364120919670114,,1.134372612219808,0.1341975950655929,-0.482716512910539,0.0066099594629936,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,65,14.0,0,40.36617952047423,,1.2979043770013583,0.19276260000279158,-0.586101497422095,0.0032307088346194,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,66,10.0,0,40.374665745746476,,1.0869131135779142,0.11861230385410203,-0.427681458926133,0.0067969603813582,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,67,12.0,0,40.37172123107951,,1.1876011858294624,0.15212110832281198,-0.529739312908362,0.0067886328151439,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0_extra,0,0,68,12.0,0,40.37172123107951,,1.1876011858294624,0.15212110832281198,-0.529739312908362,0.0067886328151439,0.009628529415857463,0.00815639608252413,0.0014721333333333332
de0dr0,0,0,69,-0.005,0,20.190958588519102,,0.22574181471755284,0.05897514330475513,-0.0427087470566651,0.0105480986395824,0.009825618304746351,0.00815639608252413,0.0016692222222222221
de5dr0,5,0,70,-0.006,0,40.37767812461572,,0.27726715378457134,0.053537153191503914,-0.174061440481016,0.0111000641004775,0.009628529415857463,0.00815639608252413,0.0014721333333333332
dem5dr0,-5,0,71,0.005,0,20.194287606336342,,0.1753826973517128,0.060899144113485605,0.121245408542033,0.0098807673348649,0.009825618304746351,0.00815639608252413,0.0016692222222222221
