2.000,426.050,1025.802,13.120,1.248,998.680,40.000,1139850.373,0.000,0.000,0.000,0.000,-2.498,0.000,122.900,0.000,0.367,17.195,18.547,0.000,34.066,122.915,128.164,0.317,15.990,17.070,0.157,33.933,0.000,0.000,0.000,0.000,-67455.630,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,56.000
2.000,426.062,1025.803,13.140,1.248,998.709,40.002,1139765.317,0.000,0.000,0.000,0.000,-2.498,0.000,122.972,0.000,0.206,18.755,18.571,0.000,33.453,123.098,128.012,0.230,17.877,17.105,1.294,33.611,0.000,0.000,0.000,0.000,-67455.694,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,56.000
2.000,426.037,1025.804,13.140,1.248,998.650,40.001,1139732.169,0.000,0.000,0.000,0.000,-2.498,0.000,123.048,0.000,0.236,19.497,18.609,0.000,34.528,123.043,128.073,0.343,21.067,17.120,2.143,34.115,0.000,0.000,0.000,0.000,-67455.711,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,57.000
2.000,426.015,1025.802,13.120,1.248,998.598,39.999,1139803.183,0.000,0.000,0.000,0.000,-2.498,0.000,123.028,0.000,0.438,15.205,18.629,0.000,33.317,122.971,124.927,0.234,18.646,17.152,2.923,33.401,0.000,0.000,0.000,0.000,-67455.743,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,57.000
2.000,426.002,1025.804,13.120,1.248,998.567,39.998,1139786.766,0.000,0.000,0.000,0.000,-2.498,0.000,123.020,0.000,0.455,17.037,18.620,0.000,33.709,122.996,125.765,0.258,16.715,17.173,3.657,34.164,0.000,0.000,0.000,0.000,-67455.681,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,58.000
2.000,425.974,1025.802,13.140,1.248,998.501,39.998,1139646.121,0.000,0.000,0.000,0.000,-2.498,0.000,122.973,0.000,0.370,19.273,18.671,0.000,34.563,123.056,125.896,0.222,18.308,17.191,2.197,34.318,0.000,0.000,0.000,0.000,-67455.728,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,58.000
2.000,425.973,1025.803,13.120,1.248,998.498,39.997,1139747.108,0.000,0.000,0.000,0.000,-2.498,0.000,123.033,0.000,0.382,17.310,18.681,0.000,33.349,123.027,129.059,0.328,19.846,17.195,1.909,33.870,0.000,0.000,0.000,0.000,-67455.785,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,59.000
2.000,425.964,1025.804,13.120,1.248,998.477,39.996,1139735.529,0.000,0.000,0.000,0.000,-2.498,0.000,123.050,0.000,0.374,19.350,18.724,0.000,34.462,122.978,128.681,0.274,16.683,17.236,2.230,34.553,0.000,0.000,0.000,0.000,-67455.816,0.000,0.000,4.000,3.000,2025.000,8.000,38.000,59.000
2.000,425.992,1025.803,13.140,1.248,998.543,39.999,1139670.945,0.000,0.000,0.000,0.000,-2.498,0.000,122.960,0.000,0.153,18.837,18.733,0.000,34.052,122.985,128.336,0.183,19.055,17.250,0.758,33.755,0.000,0.000,0.000,0.000,-67455.845,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,0.000
2.000,426.026,1025.804,13.140,1.248,998.624,40.001,1139717.339,0.000,0.000,0.000,0.000,-2.498,0.000,123.049,0.000,0.401,19.639,18.749,0.000,34.346,123.093,129.894,0.259,18.575,17.258,1.046,33.650,0.000,0.000,0.000,0.000,-67455.853,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,0.000
2.000,426.029,1025.804,13.140,1.248,998.631,40.001,1139721.383,0.000,0.000,0.000,0.000,-2.498,0.000,123.009,0.000,0.429,13.940,18.789,0.000,33.331,123.052,128.145,0.325,18.744,17.279,2.963,34.318,0.000,0.000,0.000,0.000,-67455.866,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,1.000
2.000,426.017,1025.803,13.140,1.248,998.602,40.000,1139704.650,0.000,0.000,0.000,0.000,-2.498,0.000,123.006,0.000,0.269,19.246,18.780,0.000,34.343,122.965,128.503,0.287,13.220,17.310,1.650,33.202,0.000,0.000,0.000,0.000,-67455.843,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,1.000
2.000,426.006,1025.804,13.140,1.248,998.576,40.000,1139690.375,0.000,0.000,0.000,0.000,-2.498,0.000,123.129,0.000,0.269,19.955,18.817,0.000,34.280,122.997,129.363,0.271,20.533,17.322,1.956,34.528,0.000,0.000,0.000,0.000,-67455.879,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,2.000
2.000,425.920,1025.803,13.140,1.248,998.373,39.996,1139573.868,0.000,0.000,0.000,0.000,-2.498,0.000,123.083,0.000,0.336,19.115,18.840,0.000,33.874,123.055,126.142,0.197,19.999,17.321,1.104,34.395,0.000,0.000,0.000,0.000,-67455.890,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,2.000
2.000,425.918,1025.802,13.140,1.248,998.369,39.996,1139570.616,0.000,0.000,0.000,0.000,-2.498,0.000,123.018,0.000,0.214,15.843,18.862,0.000,33.895,123.056,126.366,0.338,16.317,17.355,2.532,33.839,0.000,0.000,0.000,0.000,-67455.856,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,3.000
2.000,425.900,1025.801,13.140,1.248,998.326,39.995,1139545.790,0.000,0.000,0.000,0.000,-2.498,0.000,123.048,0.000,0.453,19.704,18.898,0.000,34.542,123.026,126.902,0.417,18.897,17.380,4.047,33.835,0.000,0.000,0.000,0.000,-67455.921,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,3.000
2.000,425.931,1025.803,13.140,1.248,998.399,39.996,1139588.700,0.000,0.000,0.000,0.000,-2.498,0.000,122.988,0.000,0.274,18.275,18.914,0.000,33.457,123.050,125.085,0.275,20.920,17.389,2.578,34.213,0.000,0.000,0.000,0.000,-67455.975,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,4.000
2.000,425.986,1025.803,13.140,1.248,998.529,39.999,1139662.855,0.000,0.000,0.000,0.000,-2.498,0.000,122.980,0.000,0.227,17.784,18.937,0.000,33.923,123.085,126.027,0.221,19.693,17.424,2.020,33.758,0.000,0.000,0.000,0.000,-67455.962,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,4.000
2.000,426.001,1025.804,13.140,1.248,998.565,40.000,1139683.634,0.000,0.000,0.000,0.000,-2.498,0.000,123.054,0.000,0.323,16.683,18.961,0.000,33.912,123.017,126.685,0.323,16.726,17.429,3.110,34.647,0.000,0.000,0.000,0.000,-67455.998,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,5.000
